kind	id	path	sha256	evidence_class
run_log	T0:LEGACY:10/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T0_LEGACY_10_80/run.log	a02b7a8033f822e248a60a7bdf4aa46366d0a69e6f9ec68700c42de4d8487dbc	FORMAL
run_log	T0:LEGACY:0/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T0_LEGACY_0_80/run.log	c42922b3bd7d80194d0aa83008a99735a810eb1d67f012377befea8d0642e626	FORMAL
run_log	T0:V1:10/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T0_V1_10_80/run.log	c3c55c18a61f5a341aa8467a70ef462d0d15eccb9e716f1c3231ca771852d3d3	FORMAL
run_log	T0:V1:0/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T0_V1_0_80/run.log	49801d83c42cde5c027a0c2e77dff4d1e3e82163fce3f02cd595fc1359078427	FORMAL
run_log	T1:LEGACY:10/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T1_LEGACY_10_80/run.log	99eaaab2cd503c5d43378101c3b8b04d1437b5c0940b6b8f916f82d1ccb3b6bb	FORMAL
run_log	T1:LEGACY:0/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T1_LEGACY_0_80/run.log	34a515a19e33e7ab9b26de9568c47cf8b14382359f9bd8e97671254a4be99ed3	FORMAL
run_log	T1:V1:10/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T1_V1_10_80/run.log	b6983e9283f06578e7c1148e4b741d2993b7b4351bd98c89e60f61fcfff89ce3	FORMAL
run_log	T1:V1:0/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T1_V1_0_80/run.log	63dace5bdc3b416d59f47ef64b324ba068219ddfbefd9dd85a6324e78a077f6e	FORMAL
run_log	T2:LEGACY:10/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T2_LEGACY_10_80/run.log	9d78172e1a6fc194b1e24bd728d370cba7feba91cee49e6e487c8dc7df146444	FORMAL
run_log	T2:LEGACY:0/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T2_LEGACY_0_80/run.log	eb4ea67fb05c3c545e879a7cf47e6091cbecfe66d0e1f34d4e908067f2afe770	FORMAL
run_log	T2:V1:10/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T2_V1_10_80/run.log	e6b656d1aa2cc4a934f07b042de194e590fb7fc6491e15851093a6c55a091eb4	FORMAL
run_log	T2:V1:0/80	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/ai_T2_V1_0_80/run.log	f9d8d453ec806c6d0a06e1da50e19cd35eef632455e5e89ab1c921501088fb63	FORMAL
build_log	UNIFIED_BUILD	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/unified_build.log	cc998a7118e998505172ca6baa99c66ea44d6a582ad46c892a7cca8f65349fb3	VERIFIED_RUN
authority	PRELAUNCH_MATRIX	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/AI_MATRIX_CONFIG_AUTHORITY.prelaunch.tsv	68f067bc86cd51202ea2d46602d264b90cef1b1d24640f7c2620a9a814541a65	P2_DERIVED_FROM_P1
controller_log	vm_m3_g3_4b_tlb_timing_test	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/controller_regressions/vm_m3_g3_4b_tlb_timing_test.log	4547425aded443ec0b4b34b30928fa6b0982d176988468f5e965fa71e0baf03b	VERIFIED_RUN
controller_log	vm_m2_rf_pending_retry_test	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/controller_regressions/vm_m2_rf_pending_retry_test.log	dacef20aa6c8f1ee83b62ec5ef56b1536241eede8c25b6ddd323267a8e07df2f	VERIFIED_RUN
controller_log	vm_c10b_runtime_validation_test	/root/awma_rtx4080_v1_baseline_promotion_v1_runtime/controller_regressions/vm_c10b_runtime_validation_test.log	0e08966cb27945bc81ed071a36d206ae3818f894ca1703d08c86352ea76037ef	VERIFIED_RUN
