automation_note,cell,classification,descriptor_capacity,speedup_pct,workload
heuristic; final interpretation requires joint review of counters and 5K temporal movement,META-HR,L1_NOT_CAUSAL,256,0.36271557623870354,vectorAdd_4M
heuristic; final interpretation requires joint review of counters and 5K temporal movement,BANK-HR,L1_NOT_CAUSAL,256,-0.3221772110600596,vectorAdd_4M
heuristic; final interpretation requires joint review of counters and 5K temporal movement,META-HR,L1_NOT_CAUSAL,256,0.3165694102837069,scan
heuristic; final interpretation requires joint review of counters and 5K temporal movement,BANK-HR,L1_NOT_CAUSAL,256,-0.1153442577120245,scan
heuristic; final interpretation requires joint review of counters and 5K temporal movement,META-HR,L1_NOT_CAUSAL,256,-1.2089300758214017,spmv
heuristic; final interpretation requires joint review of counters and 5K temporal movement,BANK-HR,L1_NOT_CAUSAL,256,-0.41188959660297675,spmv
heuristic; final interpretation requires joint review of counters and 5K temporal movement,META-HR,L1_NOT_CAUSAL,256,0.06721518856445119,convolutionSeparable
heuristic; final interpretation requires joint review of counters and 5K temporal movement,BANK-HR,L1_NOT_CAUSAL,256,-0.8053576614901026,convolutionSeparable
heuristic; final interpretation requires joint review of counters and 5K temporal movement,META-HR,L1_LOCAL_BOTTLENECK,256,2.1669997815198183,btree
heuristic; final interpretation requires joint review of counters and 5K temporal movement,BANK-HR,L1_NOT_CAUSAL,256,1.912180159819199,btree
heuristic; final interpretation requires joint review of counters and 5K temporal movement,META-HR,L1_NOT_CAUSAL,256,0.7851281070397453,sad
heuristic; final interpretation requires joint review of counters and 5K temporal movement,BANK-HR,L1_NOT_CAUSAL,256,0.8990854131142534,sad
heuristic; final interpretation requires joint review of counters and 5K temporal movement,META-HR,L1_NOT_CAUSAL,256,-1.0895927456694876,FWT_7_21
heuristic; final interpretation requires joint review of counters and 5K temporal movement,BANK-HR,L1_NOT_CAUSAL,256,-0.6418955651217972,FWT_7_21
