timestamp_utc	window	run_id	evidence_label	stage	roi	profile	pid	ppid	cpu	source_branch	framework_head	core_head	run_dir	trace_list	trace_dir	extra_config	status	start_utc	end_utc	exit_status	command
2026-09-07T04:07:44Z	B	b2-smoke-b2-baseline-prefill	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	prefill	generic	3311538	3311523	24	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-baseline/prefill	/workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces	NONE	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-baseline/prefill.time-v.txt taskset -c 24 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi prefill --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-baseline/prefill --max-kernels 1 --telemetry-level 1 --window-transactions 1000000
2026-09-07T04:07:44Z	B	b2-smoke-b2-baseline-decode1	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	decode1	generic	3311539	3311523	26	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-baseline/decode1	/workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces	NONE	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-baseline/decode1.time-v.txt taskset -c 26 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi decode1 --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-baseline/decode1 --max-kernels 1 --telemetry-level 1 --window-transactions 1000000
2026-09-07T04:07:44Z	B	b2-smoke-b2-l1tlb-e16-prefill	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	prefill	generic	3311541	3311523	28	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e16/prefill	/workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces	/workspace/vm-spec-farm/configs/b2/b2-l1tlb-e16.config	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e16/prefill.time-v.txt taskset -c 28 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi prefill --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e16/prefill --max-kernels 1 --telemetry-level 1 --window-transactions 1000000 --extra-config /workspace/vm-spec-farm/configs/b2/b2-l1tlb-e16.config
2026-09-07T04:07:44Z	B	b2-smoke-b2-l1tlb-e16-decode1	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	decode1	generic	3311543	3311523	30	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e16/decode1	/workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces	/workspace/vm-spec-farm/configs/b2/b2-l1tlb-e16.config	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e16/decode1.time-v.txt taskset -c 30 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi decode1 --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e16/decode1 --max-kernels 1 --telemetry-level 1 --window-transactions 1000000 --extra-config /workspace/vm-spec-farm/configs/b2/b2-l1tlb-e16.config
2026-09-07T04:07:44Z	B	b2-smoke-b2-l1tlb-e64-prefill	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	prefill	generic	3311546	3311523	32	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e64/prefill	/workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces	/workspace/vm-spec-farm/configs/b2/b2-l1tlb-e64.config	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e64/prefill.time-v.txt taskset -c 32 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi prefill --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e64/prefill --max-kernels 1 --telemetry-level 1 --window-transactions 1000000 --extra-config /workspace/vm-spec-farm/configs/b2/b2-l1tlb-e64.config
2026-09-07T04:07:44Z	B	b2-smoke-b2-l1tlb-e64-decode1	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	decode1	generic	3311547	3311523	34	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e64/decode1	/workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces	/workspace/vm-spec-farm/configs/b2/b2-l1tlb-e64.config	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e64/decode1.time-v.txt taskset -c 34 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi decode1 --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e64/decode1 --max-kernels 1 --telemetry-level 1 --window-transactions 1000000 --extra-config /workspace/vm-spec-farm/configs/b2/b2-l1tlb-e64.config
2026-09-07T04:07:44Z	B	b2-smoke-b2-l1tlb-e128-prefill	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	prefill	generic	3311549	3311523	36	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e128/prefill	/workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces	/workspace/vm-spec-farm/configs/b2/b2-l1tlb-e128.config	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e128/prefill.time-v.txt taskset -c 36 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi prefill --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e128/prefill --max-kernels 1 --telemetry-level 1 --window-transactions 1000000 --extra-config /workspace/vm-spec-farm/configs/b2/b2-l1tlb-e128.config
2026-09-07T04:07:44Z	B	b2-smoke-b2-l1tlb-e128-decode1	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	decode1	generic	3311551	3311523	38	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e128/decode1	/workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces	/workspace/vm-spec-farm/configs/b2/b2-l1tlb-e128.config	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e128/decode1.time-v.txt taskset -c 38 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi decode1 --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-l1tlb-e128/decode1 --max-kernels 1 --telemetry-level 1 --window-transactions 1000000 --extra-config /workspace/vm-spec-farm/configs/b2/b2-l1tlb-e128.config
2026-09-07T04:07:44Z	B	b2-smoke-b2-l2tlb-e128-prefill	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	prefill	generic	3311553	3311523	40	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-l2tlb-e128/prefill	/workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces	/workspace/vm-spec-farm/configs/b2/b2-l2tlb-e128.config	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-l2tlb-e128/prefill.time-v.txt taskset -c 40 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi prefill --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/prefill/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/prefill/m4a-llama-prefill-20260902T182016Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-l2tlb-e128/prefill --max-kernels 1 --telemetry-level 1 --window-transactions 1000000 --extra-config /workspace/vm-spec-farm/configs/b2/b2-l2tlb-e128.config
2026-09-07T04:07:44Z	B	b2-smoke-b2-l2tlb-e128-decode1	SPECULATIVE_DIAGNOSTIC	B2_VM_SMOKE	decode1	generic	3311555	3311523	42	hrl/vm-spec-farm-v0	eb18c43c516bdcd52c164969df10d97b895f45f1	0d92e6aa8fd8bc885ffdf081a559bc616aaa85fd	/workspace/vm-spec-farm/runs/b2-smoke/b2-l2tlb-e128/decode1	/workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g	/workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces	/workspace/vm-spec-farm/configs/b2/b2-l2tlb-e128.config	STARTED	2026-09-07T04:07:44Z	NONE	NONE	/usr/bin/time -v -o /workspace/vm-spec-farm/runs/b2-smoke/b2-l2tlb-e128/decode1.time-v.txt taskset -c 42 nice -n 10 ionice -c 3 /workspace/worktrees/accel-sim-vm-spec-farm/util/vm_tlb/run_m4c_replay.sh --framework-root /workspace/worktrees/accel-sim-vm-spec-farm --core-root /workspace/worktrees/gpgpu-sim-vm-spec-farm --simulator /workspace/worktrees/accel-sim-vm-spec-farm/gpu-simulator/bin/release/accel-sim.out --roi decode1 --profile generic --trace-list /workspace/vm-spec-farm/inputs/semantic-rebuilt/decode1/compute-only-kernelslist.g --trace-dir /workspace/vm-spec-farm/staging/llama-f96b7ea9-5bdd4b55/decode1/m4a-llama-decode1-20260903T004138Z/traces --run-dir /workspace/vm-spec-farm/runs/b2-smoke/b2-l2tlb-e128/decode1 --max-kernels 1 --telemetry-level 1 --window-transactions 1000000 --extra-config /workspace/vm-spec-farm/configs/b2/b2-l2tlb-e128.config
