block_dataport_blocked,block_dataport_eligible,block_dataport_episodes,block_dataport_ratio,block_dataport_requests,block_missq_blocked,block_missq_eligible,block_missq_episodes,block_missq_ratio,block_missq_requests,block_mshr_merge_blocked,block_mshr_merge_eligible,block_mshr_merge_episodes,block_mshr_merge_ratio,block_mshr_merge_requests,block_mshr_new_blocked,block_mshr_new_eligible,block_mshr_new_episodes,block_mshr_new_ratio,block_mshr_new_requests,block_mshr_rw_pending_blocked,block_mshr_rw_pending_eligible,block_mshr_rw_pending_episodes,block_mshr_rw_pending_ratio,block_mshr_rw_pending_requests,block_respq_blocked,block_respq_eligible,block_respq_episodes,block_respq_ratio,block_respq_requests,block_set_blocked,block_set_eligible,block_set_episodes,block_set_ratio,block_set_requests,cycles,cycles_any_set_all_reserved,data_accept_dirty,data_accept_hit,data_accept_other,data_busy_ratio,dirty_avg,dirty_cap,dirty_full_ratio,dirty_max,dirty_p50,dirty_p95,dirty_util_avg,dram_issue_credit,dram_issue_eligible,dram_issue_returnq,dram_issue_scheduler,dram_read_credit,dram_read_returnq,dram_read_scheduler,dram_return_blocked,dram_return_eligible,dram_return_episodes,dram_return_ratio,dram_return_requests,dram_wb_credit,dram_wb_scheduler,draml2q_avg,draml2q_cap,draml2q_full_ratio,draml2q_max,draml2q_p50,draml2q_p95,draml2q_util_avg,fill_blocked,fill_busy_ratio,fill_eligible,fill_episodes,fill_ratio,fill_requests,icntl2q_avg,icntl2q_cap,icntl2q_full_ratio,icntl2q_max,icntl2q_p50,icntl2q_p95,icntl2q_util_avg,l2dram_bytes,l2dram_requests,l2dram_wb_bytes,l2dram_wb_requests,l2dramq_avg,l2dramq_cap,l2dramq_full_ratio,l2dramq_max,l2dramq_p50,l2dramq_p95,l2dramq_util_avg,l2icntq_avg,l2icntq_cap,l2icntq_full_ratio,l2icntq_max,l2icntq_p50,l2icntq_p95,l2icntq_util_avg,lower_drain_blocked,lower_drain_eligible,lower_drain_episodes,lower_drain_ratio,lower_drain_requests,max_reserved_ways_any_set,merge_depth_avg,merge_depth_cap,merge_depth_full_ratio,merge_depth_max,merge_depth_p50,merge_depth_p95,merge_depth_util_avg,merge_limit_entries_avg,merge_limit_entries_cap,merge_limit_entries_full_ratio,merge_limit_entries_max,merge_limit_entries_p50,merge_limit_entries_p95,merge_limit_entries_util_avg,missq_avg,missq_cap,missq_demand_avg,missq_demand_cap,missq_demand_full_ratio,missq_demand_max,missq_demand_p50,missq_demand_p95,missq_demand_util_avg,missq_full_ratio,missq_max,missq_other_avg,missq_other_cap,missq_other_full_ratio,missq_other_max,missq_other_p50,missq_other_p95,missq_other_util_avg,missq_p50,missq_p95,missq_util_avg,missq_wb_avg,missq_wb_cap,missq_wb_full_ratio,missq_wb_max,missq_wb_p50,missq_wb_p95,missq_wb_util_avg,mshr_avg,mshr_cap,mshr_full_ratio,mshr_lifetime_drain_avg,mshr_lifetime_drain_cap,mshr_lifetime_drain_full_ratio,mshr_lifetime_drain_max,mshr_lifetime_drain_p50,mshr_lifetime_drain_p95,mshr_lifetime_drain_util_avg,mshr_lifetime_pending_avg,mshr_lifetime_pending_cap,mshr_lifetime_pending_full_ratio,mshr_lifetime_pending_max,mshr_lifetime_pending_p50,mshr_lifetime_pending_p95,mshr_lifetime_pending_util_avg,mshr_lifetime_total_avg,mshr_lifetime_total_cap,mshr_lifetime_total_full_ratio,mshr_lifetime_total_max,mshr_lifetime_total_p50,mshr_lifetime_total_p95,mshr_lifetime_total_util_avg,mshr_max,mshr_p50,mshr_p95,mshr_ready_avg,mshr_ready_cap,mshr_ready_full_ratio,mshr_ready_max,mshr_ready_p50,mshr_ready_p95,mshr_ready_util_avg,mshr_response_blocked,mshr_response_eligible,mshr_response_episodes,mshr_response_ratio,mshr_response_requests,mshr_target_avg,mshr_target_cap,mshr_target_full_ratio,mshr_target_max,mshr_target_p50,mshr_target_p95,mshr_target_util_avg,mshr_util_avg,reserved_avg,reserved_cap,reserved_full_ratio,reserved_max,reserved_p50,reserved_p95,reserved_util_avg,rop_avg,rop_cap,rop_full_ratio,rop_input_blocked,rop_input_eligible,rop_input_episodes,rop_input_ratio,rop_input_requests,rop_max,rop_p50,rop_p95,rop_util_avg,schema_version,set_reserved_avg,set_reserved_cap,set_reserved_fraction_0,set_reserved_fraction_1plus,set_reserved_fraction_all,set_reserved_fraction_half_or_more,set_reserved_full_ratio,set_reserved_max,set_reserved_p50,set_reserved_p95,set_reserved_util_avg,sets_all_ways_reserved_avg,sets_all_ways_reserved_max,slice,valid_avg,valid_cap,valid_full_ratio,valid_max,valid_p50,valid_p95,valid_util_avg,wb_bytes,wb_requests
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,9032,0,0,0,0,0.0,14.484942,768,0.0,98,0,82,0.018861,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.10806,64,0.0,1,0,1,0.001688,18688,584,0,0,3.062334,64,0.010075,64,0,28,0.047849,0.086138,64,0.0,6,0,1,0.001346,54,638,0,0.084639,0,2,0.30093,4,0.0,1,0,1,0.075233,0.0,192,0.0,0,0,0,0.0,0.072077,32,0.072077,32,0.0,13,0,0,0.002252,0.0,13,0.0,32,0.0,0,0,0,0.0,0,0,0.002252,0.0,32,0.0,0,0,0,0.0,11.907329,192,0.0,1.0,0,0.0,1,1,1,0.0,183.155822,0,0.0,356,159,316,0.0,184.155822,0,0.0,357,160,317,0.0,130,0,78,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,11.907329,768,0.0,130,0,78,0.015504,0.062017,3.706156,768,0.0,35,0,25,0.004826,17.397697,0,0.0,0,976,0,0.0,0,112,0,80,0.0,L2CHARV1,0.115817,24,0.892275,0.107725,0,0,0.0,2,0,1,0.004826,0,0,0,202.943423,768,0.0,390,146,374,0.264249,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,388,0,0.0,0,0,972,0,0.0,0,9032,0,0,0,0,0.0,14.209256,768,0.0,97,0,83,0.018502,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.107617,64,0.0,1,0,1,0.001682,18688,584,0,0,2.336802,64,0.0,50,0,21,0.036513,0.098649,64,0.0,7,0,1,0.001541,0,584,0,0.0,0,2,0.298605,4,0.0,1,0,1,0.074651,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,11.075731,192,0.0,1.0,0,0.0,1,1,1,0.0,170.294521,0,0.0,301,156,267,0.0,171.294521,0,0.0,302,157,268,0.0,104,0,68,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,11.075731,768,0.0,104,0,68,0.014422,0.057686,3.331377,768,0.0,29,0,19,0.004338,17.326395,0,0.0,0,972,0,0.0,0,109,0,78,0.0,L2CHARV1,0.104106,24,0.90205,0.0979503,0,0,0.0,2,0,1,0.004338,0,0,1,202.18667,768,0.0,389,146,375,0.263264,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,9032,0,0,0,0,0.0,14.584035,768,0.0,98,0,80,0.01899,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.10806,64,0.0,1,0,1,0.001688,18688,584,0,0,3.061448,64,0.01074,64,0,26,0.047835,0.116253,64,0.0,9,0,1,0.001816,58,642,0,0.090343,0,2,0.298716,4,0.0,1,0,1,0.074679,0.0,192,0.0,0,0,0,0.0,0.085585,32,0.085585,32,0.0,13,0,0,0.002675,0.0,13,0.0,32,0.0,0,0,0,0.0,0,0,0.002675,0.0,32,0.0,0,0,0,0.0,11.966674,192,0.0,1.0,0,0.0,1,1,1,0.0,184.07363,0,0.0,354,163,322,0.0,185.07363,0,0.0,355,164,323,0.0,135,0,73,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,11.966674,768,0.0,135,0,73,0.015582,0.062326,3.792183,768,0.0,39,0,25,0.004938,17.397697,0,0.0,0,976,0,0.0,0,136,0,83,0.0,L2CHARV1,0.118506,24,0.891694,0.108306,0,0,0.0,2,0,1,0.004938,0,0,2,203.171501,768,0.0,390,146,372,0.264546,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,9032,0,0,0,0,0.0,14.213463,768,0.0,96,0,81,0.018507,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.107174,64,0.0,1,0,1,0.001675,18688,584,0,0,2.555137,64,0.0,57,0,23,0.039924,0.093335,64,0.0,9,0,1,0.001458,0,584,0,0.0,0,3,0.304916,4,0.0,1,0,1,0.076229,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,11.315102,192,0.0,1.0,0,0.0,1,1,1,0.0,173.996575,0,0.0,324,158,277,0.0,174.996575,0,0.0,325,159,278,0.0,108,0,71,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,11.315102,768,0.0,108,0,71,0.014733,0.058933,3.413087,768,0.0,33,0,20,0.004444,17.255093,0,0.0,0,968,0,0.0,0,105,0,77,0.0,L2CHARV1,0.106659,24,0.900078,0.0999225,0,0,0.0,3,0,1,0.004444,0,0,3,202.280337,768,0.0,388,146,373,0.263386,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,9032,0,0,0,0,0.0,14.505757,768,0.0,98,0,82,0.018888,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.10806,64,0.0,1,0,1,0.001688,18688,584,0,0,3.056355,64,0.012511,64,0,27,0.047756,0.083813,64,0.0,4,0,1,0.00131,69,653,0,0.105666,0,2,0.300044,4,0.0,1,0,1,0.075011,0.0,192,0.0,0,0,0,0.0,0.097764,32,0.097764,32,0.0,13,0,0,0.003055,0.0,13,0.0,32,0.0,0,0,0,0.0,0,0,0.003055,0.0,32,0.0,0,0,0,0.0,11.847764,192,0.0,1.0,0,0.0,1,1,1,0.0,182.234589,0,0.0,351,157,310,0.0,183.234589,0,0.0,352,158,311,0.0,129,0,75,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,11.847764,768,0.0,129,0,75,0.015427,0.061707,3.659544,768,0.0,37,0,24,0.004765,17.397697,0,0.0,0,976,0,0.0,0,128,0,81,0.0,L2CHARV1,0.114361,24,0.894296,0.105704,0,0,0.0,2,0,1,0.004765,0,0,4,203.066873,768,0.0,390,146,374,0.26441,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,9032,0,0,0,0,0.0,14.234278,768,0.0,98,0,80,0.018534,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.10806,64,0.0,1,0,1,0.001688,18688,584,0,0,2.349646,64,0.0,48,0,20,0.036713,0.115146,64,0.0,9,0,1,0.001799,0,584,0,0.0,0,2,0.289969,4,0.0,1,0,1,0.072492,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,10.977303,192,0.0,1.0,0,0.0,1,1,1,0.0,168.77226,0,0.0,287,156,258,0.0,169.77226,0,0.0,288,157,259,0.0,100,0,67,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,10.977303,768,0.0,100,0,67,0.014293,0.057173,3.353964,768,0.0,30,0,21,0.004367,17.397697,0,0.0,0,976,0,0.0,0,108,0,84,0.0,L2CHARV1,0.104811,24,0.902167,0.0978327,0,0,0.0,2,0,1,0.004367,0,0,5,202.262068,768,0.0,390,146,372,0.263362,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,9032,0,0,0,0,0.0,14.506643,768,0.0,98,0,81,0.018889,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.10806,64,0.0,1,0,1,0.001688,18688,584,0,0,2.941541,64,0.0093,64,0,23,0.045962,0.08636,64,0.0,6,0,1,0.001349,50,634,0,0.078864,0,2,0.290855,4,0.0,1,0,1,0.072714,0.0,192,0.0,0,0,0,0.0,0.065102,32,0.065102,32,0.0,12,0,0,0.002034,0.0,12,0.0,32,0.0,0,0,0,0.0,0,0,0.002034,0.0,32,0.0,0,0,0,0.0,11.548273,192,0.0,1.0,0,0.0,1,1,1,0.0,177.60274,0,0.0,348,158,301,0.0,178.60274,0,0.0,349,159,302,0.0,125,0,70,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,11.548273,768,0.0,125,0,70,0.015037,0.060147,3.650576,768,0.0,36,0,24,0.004753,17.397697,0,0.0,0,976,0,0.0,0,127,0,85,0.0,L2CHARV1,0.11408,24,0.892244,0.107756,0,0,0.0,2,0,1,0.004753,0,0,6,203.112489,768,0.0,390,146,373,0.264469,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,9032,0,0,0,0,0.0,14.215013,768,0.0,98,0,80,0.018509,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.10806,64,0.0,1,0,1,0.001688,18688,584,0,0,2.698074,64,0.0,58,0,26,0.042157,0.077281,64,0.0,3,0,1,0.001208,0,584,0,0.0,0,2,0.29938,4,0.0,1,0,1,0.074845,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,11.286315,192,0.0,1.0,0,0.0,1,1,1,0.0,173.55137,0,0.0,300,154,279,0.0,174.55137,0,0.0,301,155,280,0.0,109,0,71,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,11.286315,768,0.0,109,0,71,0.014696,0.058783,3.413198,768,0.0,31,0,21,0.004444,17.397697,0,0.0,0,976,0,0.0,0,110,0,80,0.0,L2CHARV1,0.106662,24,0.90015,0.0998498,0,0,0.0,2,0,1,0.004444,0,0,7,202.131089,768,0.0,390,146,372,0.263192,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,9032,0,0,0,0,0.0,14.410762,768,0.0,98,0,80,0.018764,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.10806,64,0.0,1,0,1,0.001688,18688,584,0,0,3.335142,64,0.013618,64,0,29,0.052112,0.08957,64,0.0,6,0,1,0.0014,75,659,0,0.113809,0,3,0.30558,4,0.0,1,0,1,0.076395,0.0,192,0.0,0,0,0,0.0,0.099203,32,0.099203,32,0.0,13,0,0,0.0031,0.0,13,0.0,32,0.0,0,0,0,0.0,0,0,0.0031,0.0,32,0.0,0,0,0,0.0,12.238707,192,0.0,1.0,0,0.0,1,1,1,0.0,188.280822,0,0.0,345,163,325,0.0,189.280822,0,0.0,346,164,326,0.0,130,0,79,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,12.238707,768,0.0,130,0,79,0.015936,0.063743,3.718778,768,0.0,37,0,24,0.004842,17.397697,0,0.0,0,976,0,0.0,0,119,0,83,0.0,L2CHARV1,0.116212,24,0.892815,0.107185,0,0,0.0,3,0,1,0.004842,0,0,8,202.798273,768,0.0,390,146,372,0.26406,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,9032,0,0,0,0,0.0,14.320527,768,0.0,98,0,86,0.018647,0,584,0,0,0,0,0,0,584,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,584,0,0.0,0,0.10806,64,0.0,1,0,1,0.001688,18688,584,0,0,2.537422,64,0.0,52,0,22,0.039647,0.095549,64,0.0,5,0,1,0.001493,0,584,0,0.0,0,2,0.289526,4,0.0,1,0,1,0.072382,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,11.128543,192,0.0,1.0,0,0.0,1,1,1,0.0,171.111301,0,0.0,292,160,274,0.0,172.111301,0,0.0,293,161,275,0.0,105,0,67,0.064659,192,0.0,1,0,1,0.000337,0,584,0,0.0,0,11.128543,768,0.0,105,0,67,0.01449,0.057961,3.360164,768,0.0,30,0,20,0.004375,17.397697,0,0.0,0,976,0,0.0,0,104,0,80,0.0,L2CHARV1,0.105005,24,0.901652,0.0983482,0,0,0.0,2,0,1,0.004375,0,0,9,202.416298,768,0.0,390,146,378,0.263563,0,0
